name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,brand,car_age,km_per_year,price_category
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2009.0,450000.0,192000.0,Diesel,Individual,Manual,First Owner,Toyota,17.0,10666.666666666666,Mid-Range
Maruti Wagon R LX Minor,2013.0,240000.0,70000.0,Petrol,Individual,Manual,Fourth & Above Owner,Maruti,13.0,5000.0,Budget
Mahindra Bolero DI DX 7 Seater,2007.0,225000.0,120000.0,Diesel,Individual,Manual,Second Owner,Mahindra,19.0,6000.0,Budget
Maruti Wagon R VXI Optional,2015.0,275000.0,60000.0,Petrol,Individual,Manual,Second Owner,Maruti,11.0,5000.0,Budget
Tata Sumo Victa CX 7/9 Str BSII,2012.0,320000.0,120000.0,Diesel,Individual,Manual,Second Owner,Tata,14.0,8000.0,Mid-Range
Maruti Alto LX BSIII,2008.0,75000.0,120000.0,Petrol,Individual,Manual,First Owner,Maruti,18.0,6315.789473684211,Budget
,2014.0,350000.0,60000.0,Petrol,Individual,Manual,Second Owner,,12.0,4615.384615384615,Mid-Range
Tata Indica Vista Aqua TDI BSIII,2009.0,90000.0,120000.0,Diesel,Individual,Manual,First Owner,Tata,17.0,6666.666666666667,Budget
Maruti Wagon R LXI Minor,2007.0,85000.0,80000.0,Petrol,Individual,Manual,Second Owner,Maruti,19.0,4000.0,Budget
Mahindra Scorpio M2DI,2008.0,350000.0,80000.0,Diesel,Individual,Manual,Second Owner,Mahindra,18.0,4210.526315789473,Mid-Range
Skoda Superb Elegance 2.0 TDI CR AT,2009.0,355000.0,100000.0,Diesel,Individual,Automatic,Second Owner,Skoda,17.0,5555.555555555556,Mid-Range
Maruti Swift VXI,2020.0,619000.0,1500.0,Petrol,Individual,Manual,First Owner,Maruti,6.0,214.28571428571428,Luxury
Jeep Compass 2.0 Longitude Option BSIV,2018.0,1700000.0,16019.0,Diesel,Individual,Manual,First Owner,Jeep,8.0,1779.888888888889,Luxury
Tata Indica DL,2006.0,187500.0,100000.0,Diesel,Individual,Manual,First Owner,Tata,20.0,4761.9047619047615,Budget
Ford Fiesta 1.6 ZXi Leather,2006.0,95000.0,83411.0,Petrol,Individual,Manual,First Owner,Ford,20.0,3971.9523809523807,Budget
Volkswagen Vento Diesel Highline,2013.0,300000.0,120000.0,Diesel,Individual,Manual,Second Owner,Volkswagen,13.0,8571.42857142857,Mid-Range
Ford Fiesta 1.6 ZXi Leather,2006.0,81000.0,62091.0,Petrol,Individual,Manual,First Owner,Ford,20.0,2956.714285714286,Budget
Skoda Superb Elegance 2.0 TDI CR AT,2015.0,1000000.0,80000.0,Diesel,Individual,Automatic,Second Owner,Skoda,11.0,6666.666666666667,Luxury
Maruti Ertiga VDI,2019.0,925000.0,50000.0,Diesel,Individual,Manual,First Owner,Maruti,7.0,6250.0,Luxury
Mahindra Bolero Power Plus Plus AC BSIV PS,2015.0,450000.0,40000.0,Diesel,Individual,Manual,First Owner,Mahindra,11.0,3333.3333333333335,Mid-Range
Mahindra Scorpio EX,2014.0,600000.0,13270.0,Diesel,Individual,Manual,First Owner,Mahindra,12.0,1020.7692307692307,Luxury
Hyundai Santro Xing XL AT eRLX Euro III,2006.0,85000.0,100000.0,Petrol,Individual,Manual,Third Owner,Hyundai,20.0,4761.9047619047615,Budget
Mahindra Thar DI 4X4 PS,2014.0,525000.0,50000.0,Diesel,Individual,Manual,First Owner,Mahindra,12.0,3846.153846153846,Luxury
Hyundai Grand i10 1.2 Kappa Magna BSIV,2017.0,350000.0,26500.0,Petrol,Individual,Manual,First Owner,Hyundai,9.0,2650.0,Mid-Range
Maruti Swift VDI,2013.0,400000.0,90000.0,Diesel,Individual,Manual,First Owner,Maruti,13.0,6428.571428571428,Mid-Range
Ford Fiesta 1.4 Duratec ZXI,2008.0,120000.0,100000.0,Petrol,Individual,Manual,Third Owner,Ford,18.0,5263.1578947368425,Budget
,2014.0,350000.0,60000.0,Petrol,Individual,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Hyundai i20 Asta Option 1.4 CRDi,2016.0,580000.0,57000.0,Diesel,Individual,Manual,First Owner,Hyundai,10.0,5181.818181818182,Luxury
Maruti Swift Dzire LXI,2015.0,275000.0,70000.0,Petrol,Individual,Manual,First Owner,Maruti,11.0,5833.333333333333,Budget
Maruti Wagon R VXI BS IV with ABS,2015.0,229999.0,100000.0,Petrol,Individual,Manual,Third Owner,Maruti,11.0,8333.333333333334,Budget
Maruti Alto LX,2010.0,275000.0,88000.0,Petrol,Individual,Manual,Second Owner,Maruti,16.0,5176.470588235294,Budget
Maruti Swift Dzire VDI,2017.0,600000.0,60000.0,Petrol,Individual,Manual,First Owner,Maruti,9.0,6000.0,Luxury
Maruti A-Star Vxi,2009.0,120000.0,76000.0,Petrol,Individual,Manual,Second Owner,Maruti,17.0,4222.222222222223,Budget
Ford Figo Diesel Titanium,2010.0,200000.0,100000.0,Diesel,Individual,Manual,Second Owner,Ford,16.0,5882.35294117647,Budget
Hyundai Verna 1.6 SX CRDi (O),2012.0,450000.0,110000.0,Diesel,Individual,Manual,Second Owner,Hyundai,14.0,7333.333333333333,Mid-Range
Hyundai Verna 1.6 SX CRDi (O),2012.0,550000.0,80000.0,Diesel,Individual,Manual,Second Owner,Hyundai,14.0,5333.333333333333,Luxury
,2014.0,350000.0,60000.0,Petrol,Individual,Manual,Second Owner,,12.0,4615.384615384615,Mid-Range
Maruti 800 EX,2001.0,275000.0,30000.0,Petrol,Individual,Manual,First Owner,Maruti,25.0,1153.8461538461538,Budget
Renault KWID Climber 1.0 AMT,2017.0,300000.0,20000.0,Petrol,Individual,Automatic,First Owner,Renault,9.0,2000.0,Mid-Range
Mahindra Bolero Power Plus SLE,2018.0,630000.0,40000.0,Diesel,Individual,Manual,First Owner,Mahindra,8.0,4444.444444444444,Luxury
Maruti Swift Dzire VDI,2017.0,610000.0,40000.0,Diesel,Individual,Manual,Second Owner,Maruti,9.0,4000.0,Luxury
Hyundai Xcent 1.2 VTVT S,2019.0,660000.0,7000.0,Petrol,Individual,Manual,Second Owner,Hyundai,7.0,875.0,Luxury
Maruti Wagon R LXI LPG BSIV,2012.0,220000.0,80000.0,LPG,Individual,Manual,Second Owner,Maruti,14.0,5333.333333333333,Budget
Nissan Micra Diesel XV Premium,2011.0,138000.0,90000.0,Diesel,Individual,Manual,Second Owner,Nissan,15.0,5625.0,Budget
Nissan Micra Diesel XV Premium,2013.0,210000.0,13770.0,Petrol,Individual,Manual,First Owner,Nissan,13.0,983.5714285714286,Budget
Maruti Zen LXi - BS III,2005.0,125000.0,34000.0,Petrol,Dealer,Manual,First Owner,Maruti,21.0,1545.4545454545455,Budget
Maruti Alto LXi BSIII,2008.0,125000.0,60000.0,Petrol,Dealer,Manual,First Owner,Maruti,18.0,3157.8947368421054,Budget
Honda City i DTEC SV,2014.0,725000.0,110000.0,Diesel,Individual,Manual,First Owner,Honda,12.0,8461.538461538461,Luxury
Maruti Alto K10 2010-2014 VXI,2011.0,170000.0,90000.0,Petrol,Individual,Manual,Second Owner,Maruti,15.0,5625.0,Budget
Toyota Innova 2.5 VX (Diesel) 7 Seater,2015.0,1200000.0,70000.0,Diesel,Individual,Manual,Third Owner,Toyota,11.0,5833.333333333333,Luxury
Maruti Wagon R VXI BSIII,2003.0,70000.0,90000.0,Petrol,Individual,Manual,Second Owner,Maruti,23.0,3750.0,Budget
Maruti Alto LXi,2007.0,100000.0,70000.0,Petrol,Individual,Manual,Second Owner,Maruti,19.0,3500.0,Budget
Honda Civic 1.8 (E) MT,2006.0,300000.0,80000.0,Petrol,Individual,Manual,Second Owner,Honda,20.0,3809.5238095238096,Mid-Range
Maruti Swift VDI,2013.0,450000.0,100000.0,Petrol,Individual,Manual,Second Owner,Maruti,13.0,7142.857142857143,Mid-Range
Maruti Swift Dzire VDI,2015.0,275000.0,100000.0,Diesel,Individual,Manual,First Owner,Maruti,11.0,8333.333333333334,Budget
Maruti Zen Estilo 1.1 LXI BSIII,2007.0,100000.0,143000.0,Petrol,Individual,Manual,Third Owner,Maruti,19.0,7150.0,Budget
Honda City 1.5 V MT,2010.0,350000.0,115000.0,Petrol,Individual,Manual,Second Owner,Honda,16.0,6764.705882352941,Mid-Range
Tata Manza ELAN Quadrajet BS IV,2011.0,165000.0,76400.0,Diesel,Individual,Manual,Second Owner,Tata,15.0,4775.0,Budget
Maruti Swift Dzire ZDI,2019.0,475000.0,120000.0,Diesel,Individual,Manual,Second Owner,Maruti,7.0,15000.0,Mid-Range
Mahindra Xylo E4 ABS BS IV,2013.0,350000.0,42000.0,Diesel,Individual,Manual,First Owner,Mahindra,13.0,3000.0,Mid-Range
Renault KWID RXL,2016.0,229999.0,38000.0,Petrol,Individual,Manual,First Owner,Renault,10.0,3454.5454545454545,Budget
Honda WR-V i-DTEC VX,2018.0,800000.0,35000.0,Diesel,Individual,Manual,First Owner,Honda,8.0,3888.8888888888887,Luxury
Maruti Swift Dzire ZDI,2014.0,475000.0,120000.0,Diesel,Individual,Manual,Second Owner,Maruti,12.0,9230.76923076923,Mid-Range
Nissan Terrano XL 110 PS,2014.0,425000.0,136906.0,Diesel,Individual,Manual,First Owner,Nissan,12.0,10531.23076923077,Mid-Range
Maruti Ciaz VDi Plus,2015.0,660000.0,60000.0,Diesel,Individual,Manual,Second Owner,Maruti,11.0,5000.0,Luxury
Honda Amaze S CVT Petrol,2019.0,610000.0,10000.0,Petrol,Individual,Automatic,First Owner,Honda,7.0,1250.0,Luxury
Honda Brio S MT,2013.0,240000.0,50000.0,Petrol,Individual,Manual,Third Owner,Honda,13.0,3571.4285714285716,Budget
Maruti Esteem Lxi,2005.0,70000.0,60000.0,Petrol,Individual,Manual,Second Owner,Maruti,21.0,2727.2727272727275,Budget
Toyota Corolla Altis Diesel D4DGL,2011.0,665000.0,120000.0,Diesel,Individual,Manual,First Owner,Toyota,15.0,7500.0,Luxury
Tata Indica Vista Aura 1.2 Safire,2010.0,100000.0,76400.0,Petrol,Individual,Manual,Second Owner,Tata,16.0,4494.117647058823,Budget
Mahindra Bolero SLE,2010.0,350000.0,90000.0,Diesel,Individual,Manual,Second Owner,Mahindra,16.0,5294.117647058823,Mid-Range
Hyundai EON Era Plus,2013.0,200000.0,120000.0,Petrol,Individual,Manual,First Owner,Hyundai,13.0,8571.42857142857,Budget
Hyundai Elite i20 Asta Option CVT BSIV,2019.0,720000.0,54000.0,Petrol,Individual,Automatic,First Owner,Hyundai,7.0,6750.0,Luxury
Maruti Ritz VDi,2014.0,350000.0,60000.0,Petrol,Individual,Manual,First Owner,Maruti,12.0,4615.384615384615,Mid-Range
Maruti Wagon R VXI BS IV,2016.0,400000.0,25000.0,Petrol,Individual,Manual,First Owner,Maruti,10.0,2272.7272727272725,Mid-Range
Hyundai i20 Active 1.2 S,2017.0,570000.0,35000.0,Petrol,Individual,Manual,First Owner,Hyundai,9.0,3500.0,Luxury
Maruti Omni MPI STD BSIV,2015.0,130000.0,70000.0,Petrol,Individual,Manual,First Owner,Maruti,11.0,5833.333333333333,Budget
Maruti Alto 800 LXI,2016.0,210000.0,52000.0,Petrol,Individual,Manual,First Owner,Maruti,10.0,4727.272727272727,Budget
Hyundai Creta 1.4 E Plus,2018.0,800000.0,52000.0,Diesel,Individual,Manual,First Owner,Hyundai,8.0,5777.777777777777,Luxury
Honda Jazz 1.5 E i DTEC,2017.0,700000.0,39000.0,Diesel,Individual,Manual,First Owner,Honda,9.0,3900.0,Luxury
Tata Indica Vista Quadrajet VX,2011.0,200000.0,28689.0,Diesel,Individual,Manual,First Owner,Tata,15.0,1793.0625,Budget
Tata Aria Pure LX 4x2,2014.0,495000.0,90000.0,Diesel,Individual,Manual,Second Owner,Tata,12.0,6923.076923076923,Luxury
Ford Fiesta Classic 1.4 Duratorq CLXI,2014.0,325000.0,80322.0,Diesel,Individual,Manual,First Owner,Ford,12.0,6178.615384615385,Mid-Range
Ford Freestyle Trend Petrol BSIV,2019.0,650000.0,8000.0,Petrol,Individual,Manual,First Owner,Ford,7.0,1000.0,Luxury
Mahindra Jeep MM 775 XDB,2000.0,155000.0,50000.0,Diesel,Individual,Manual,Second Owner,Mahindra,26.0,1851.851851851852,Budget
Maruti 800 AC BSIII,2014.0,275000.0,90000.0,Petrol,Individual,Manual,Second Owner,Maruti,12.0,6923.076923076923,Budget
Hyundai Grand i10 1.2 CRDi Magna,2015.0,350000.0,61658.0,Diesel,Dealer,Manual,First Owner,Hyundai,11.0,5138.166666666667,Mid-Range
Maruti Zen Estilo LX BSIV,2010.0,90000.0,50000.0,Petrol,Individual,Manual,Third Owner,Maruti,16.0,2941.176470588235,Budget
Maruti Ertiga SHVS VDI,2016.0,600000.0,80000.0,Diesel,Individual,Manual,First Owner,Maruti,10.0,7272.727272727273,Luxury
,2014.0,350000.0,60000.0,Diesel,Individual,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Maruti Swift VDI BSIV,2014.0,370000.0,57000.0,Diesel,Individual,Manual,Second Owner,Maruti,12.0,4384.615384615385,Mid-Range
Maruti 800 DX,2000.0,275000.0,60000.0,Petrol,Individual,Manual,First Owner,Maruti,26.0,2222.222222222222,Budget
Honda City 1.5 GXI,2004.0,125000.0,120000.0,Petrol,Individual,Manual,Second Owner,Honda,22.0,5217.391304347826,Budget
Honda CR-V Diesel 4WD,2018.0,1800000.0,26000.0,Diesel,Individual,Automatic,First Owner,Honda,8.0,2888.8888888888887,Luxury
Hyundai Grand i10 1.2 Kappa Magna AT,2019.0,650000.0,54000.0,Petrol,Individual,Automatic,First Owner,Hyundai,7.0,6750.0,Luxury
Maruti Ertiga BSIV VXI AT,2017.0,800000.0,30600.0,Petrol,Individual,Manual,First Owner,Maruti,9.0,3060.0,Luxury
Volkswagen Polo 1.0 TSI Highline Plus,2020.0,802000.0,5000.0,Petrol,Individual,Manual,First Owner,Volkswagen,6.0,714.2857142857143,Luxury
Audi A4 35 TDI Premium,2015.0,2300000.0,35000.0,Diesel,Individual,Automatic,Third Owner,Audi,11.0,2916.6666666666665,Luxury
Hyundai Xcent 1.1 CRDi SX,2016.0,430000.0,35000.0,Diesel,Individual,Manual,First Owner,Hyundai,10.0,3181.818181818182,Mid-Range
Hyundai Verna 1.6 SX VTVT,2017.0,650000.0,54000.0,Petrol,Individual,Manual,First Owner,Hyundai,9.0,5400.0,Luxury
,2014.0,350000.0,60000.0,Diesel,Individual,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Skoda Superb Elegance 2.0 TDI CR AT,2011.0,450000.0,235000.0,Diesel,Individual,Automatic,First Owner,Skoda,15.0,14687.5,Mid-Range
Maruti Alto 800 LXI,2013.0,250000.0,87000.0,Petrol,Individual,Manual,First Owner,Maruti,13.0,6214.285714285715,Budget
,2014.0,350000.0,60000.0,Petrol,Individual,Manual,Second Owner,,12.0,4615.384615384615,Mid-Range
Jaguar XF 3.0 Litre S Premium Luxury,2013.0,2000000.0,64000.0,Diesel,Individual,Automatic,Second Owner,Jaguar,13.0,4571.428571428572,Luxury
Maruti Zen Estilo VXI BSIII,2007.0,140000.0,100000.0,Petrol,Individual,Manual,Second Owner,Maruti,19.0,5000.0,Budget
Chevrolet Beat LT,2012.0,155000.0,12000.0,Petrol,Individual,Manual,First Owner,Chevrolet,14.0,800.0,Budget
Hyundai Accent Executive,2010.0,120000.0,67000.0,Petrol,Individual,Manual,Third Owner,Hyundai,16.0,3941.176470588235,Budget
Toyota Innova 2.5 E 8 STR,2012.0,287000.0,70000.0,Diesel,Individual,Manual,First Owner,Toyota,14.0,4666.666666666667,Mid-Range
,2014.0,350000.0,60000.0,Diesel,Individual,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Hyundai i10 Magna 1.2 iTech SE,2011.0,235000.0,74500.0,Petrol,Individual,Manual,Second Owner,Hyundai,15.0,4656.25,Budget
Hyundai i20 1.4 CRDi Asta,2011.0,300000.0,118700.0,Diesel,Individual,Manual,Second Owner,Hyundai,15.0,7418.75,Mid-Range
Nissan Micra XL CVT,2015.0,434999.0,40000.0,Petrol,Individual,Automatic,Second Owner,Nissan,11.0,3333.3333333333335,Mid-Range
,2014.0,350000.0,60000.0,Diesel,Individual,Automatic,Third Owner,,12.0,4615.384615384615,Mid-Range
Toyota Corolla AE,2013.0,160000.0,140000.0,Petrol,Individual,Manual,Second Owner,Toyota,13.0,10000.0,Budget
Hyundai Grand i10 Nios Sportz,2020.0,600000.0,5000.0,Petrol,Individual,Manual,First Owner,Hyundai,6.0,714.2857142857143,Luxury
Chevrolet Tavera Neo 3 LT 9 Seats BSIII,2016.0,470000.0,100000.0,Diesel,Individual,Manual,Second Owner,Chevrolet,10.0,9090.90909090909,Mid-Range
Maruti Swift Dzire VXi,2011.0,300000.0,100000.0,Petrol,Individual,Manual,Second Owner,Maruti,15.0,6250.0,Mid-Range
Maruti Baleno Delta 1.2,2018.0,275000.0,2000.0,Petrol,Individual,Manual,First Owner,Maruti,8.0,222.22222222222223,Budget
Hyundai Grand i10 Nios AMT Magna,2020.0,640000.0,4000.0,Petrol,Individual,Automatic,First Owner,Hyundai,6.0,571.4285714285714,Luxury
Tata Indica DLS,2006.0,50000.0,120000.0,Diesel,Individual,Manual,Fourth & Above Owner,Tata,20.0,5714.285714285715,Budget
Hyundai Verna 1.6 VTVT S,2014.0,600000.0,35000.0,Petrol,Individual,Manual,First Owner,Hyundai,12.0,2692.3076923076924,Luxury
,2014.0,350000.0,60000.0,LPG,Individual,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Hyundai Verna 1.6 VTVT S,2015.0,600000.0,30000.0,Petrol,Individual,Manual,First Owner,Hyundai,11.0,2500.0,Luxury
Tata Manza Aqua Quadrajet BS IV,2012.0,190000.0,120000.0,Diesel,Individual,Manual,First Owner,Tata,14.0,8000.0,Budget
Hyundai i10 Era 1.1,2008.0,160000.0,110000.0,Petrol,Individual,Manual,Third Owner,Hyundai,18.0,5789.473684210527,Budget
Maruti Alto K10 VXI,2017.0,325000.0,15000.0,Petrol,Individual,Manual,First Owner,Maruti,9.0,1500.0,Mid-Range
Mahindra Bolero DI,2006.0,525000.0,73756.0,Diesel,Individual,Manual,First Owner,Mahindra,20.0,3512.190476190476,Luxury
Toyota Fortuner 2.8 2WD AT BSIV,2018.0,2800000.0,40000.0,Diesel,Individual,Manual,First Owner,Toyota,8.0,4444.444444444444,Luxury
Chevrolet Spark 1.0 LS,2011.0,125000.0,60000.0,Petrol,Individual,Manual,Third Owner,Chevrolet,15.0,3750.0,Budget
Hyundai i10 Magna 1.1,2008.0,155000.0,54000.0,Petrol,Individual,Manual,Fourth & Above Owner,Hyundai,18.0,2842.1052631578946,Budget
Hyundai i20 Asta 1.4 CRDi,2014.0,550000.0,90000.0,Diesel,Individual,Manual,First Owner,Hyundai,12.0,6923.076923076923,Luxury
Maruti Wagon R LX BSIII,2009.0,130000.0,70000.0,Petrol,Individual,Manual,Fourth & Above Owner,Maruti,17.0,3888.8888888888887,Budget
Maruti 800 AC,2002.0,80000.0,70000.0,Petrol,Individual,Manual,Second Owner,Maruti,24.0,2800.0,Budget
Toyota Etios Cross 1.4L GD,2015.0,500000.0,80000.0,Diesel,Individual,Manual,Second Owner,Toyota,11.0,6666.666666666667,Luxury
Renault KWID RXT BSIV,2019.0,250000.0,27000.0,Petrol,Individual,Manual,First Owner,Renault,7.0,3375.0,Budget
Mahindra XUV500 W8 2WD,2012.0,580000.0,70000.0,Diesel,Individual,Manual,First Owner,Mahindra,14.0,4666.666666666667,Luxury
Daewoo Matiz SD,2002.0,60000.0,50000.0,Petrol,Individual,Manual,First Owner,Daewoo,24.0,2000.0,Budget
Toyota Etios GD,2012.0,300000.0,185000.0,Diesel,Individual,Manual,First Owner,Toyota,14.0,12333.333333333334,Mid-Range
Ford Figo Diesel Titanium,2014.0,200000.0,90000.0,Diesel,Individual,Manual,Second Owner,Ford,12.0,6923.076923076923,Budget
Tata Hexa XT,2017.0,1200000.0,16400.0,Diesel,Individual,Manual,First Owner,Tata,9.0,1640.0,Luxury
,2014.0,350000.0,60000.0,Diesel,Individual,Manual,Second Owner,,12.0,4615.384615384615,Mid-Range
Mahindra XUV500 W8 4WD,2012.0,525000.0,70000.0,Diesel,Individual,Manual,Second Owner,Mahindra,14.0,4666.666666666667,Luxury
Honda Jazz V,2019.0,650000.0,4000.0,Petrol,Individual,Manual,First Owner,Honda,7.0,500.0,Luxury
Maruti A-Star Lxi,2008.0,120000.0,40000.0,Petrol,Individual,Manual,First Owner,Maruti,18.0,2105.2631578947367,Budget
Tata New Safari DICOR 2.2 EX 4x2,2010.0,180000.0,120000.0,Diesel,Individual,Manual,Second Owner,Tata,16.0,7058.823529411765,Budget
Hyundai Verna VTVT 1.6 AT SX Option,2018.0,950000.0,41395.0,Petrol,Individual,Automatic,First Owner,Hyundai,8.0,4599.444444444444,Luxury
Tata Manza Aura Quadrajet BS IV,2012.0,187500.0,35000.0,Diesel,Individual,Manual,Second Owner,Tata,14.0,2333.3333333333335,Budget
Audi A8 L 3.0 TDI quattro,2009.0,1250000.0,58500.0,Diesel,Dealer,Automatic,Second Owner,Audi,17.0,3250.0,Luxury
Chevrolet Beat LT,2013.0,165000.0,50000.0,Petrol,Individual,Manual,First Owner,Chevrolet,13.0,3571.4285714285716,Budget
Hyundai Elantra SX,2015.0,700000.0,48000.0,Petrol,Dealer,Manual,First Owner,Hyundai,11.0,4000.0,Luxury
,2014.0,350000.0,60000.0,Diesel,Dealer,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Mahindra Renault Logan 1.5 DLS,2008.0,89999.0,70000.0,Diesel,Individual,Manual,First Owner,Mahindra,18.0,3684.2105263157896,Budget
Datsun redi-GO AMT 1.0 T Option,2018.0,290000.0,15000.0,Petrol,Dealer,Automatic,First Owner,Datsun,8.0,1666.6666666666667,Mid-Range
Tata Nano Cx BSIII,2014.0,45000.0,7000.0,Petrol,Individual,Manual,Second Owner,Tata,12.0,538.4615384615385,Budget
Skoda Superb Ambition 2.0 TDI CR AT,2013.0,675000.0,88000.0,Diesel,Dealer,Automatic,First Owner,Skoda,13.0,6285.714285714285,Luxury
Nissan Terrano XL Plus 85 PS,2015.0,530000.0,55000.0,Diesel,Dealer,Manual,First Owner,Nissan,11.0,4583.333333333333,Luxury
BMW X1 sDrive20d M Sport,2014.0,1485000.0,48000.0,Diesel,Dealer,Automatic,First Owner,BMW,12.0,3692.3076923076924,Luxury
Chevrolet Enjoy TCDi LT 7 Seater,2014.0,325000.0,71014.0,Diesel,Dealer,Manual,First Owner,Chevrolet,12.0,5462.615384615385,Mid-Range
Honda Amaze S Diesel,2015.0,495000.0,60000.0,Diesel,Dealer,Manual,First Owner,Honda,11.0,5000.0,Luxury
Mahindra KUV 100 D75 K6 Plus,2017.0,380000.0,71000.0,Diesel,Dealer,Manual,First Owner,Mahindra,9.0,7100.0,Mid-Range
Honda City i-VTEC CVT VX,2015.0,750000.0,45000.0,Petrol,Dealer,Automatic,First Owner,Honda,11.0,3750.0,Luxury
Honda Brio VX,2017.0,390000.0,45000.0,Petrol,Dealer,Manual,First Owner,Honda,9.0,4500.0,Mid-Range
Maruti Alto LXi,2009.0,110000.0,20000.0,Petrol,Individual,Manual,First Owner,Maruti,17.0,1111.111111111111,Budget
MG Hector Sharp Diesel MT BSIV,2019.0,1825000.0,14000.0,Diesel,Dealer,Manual,First Owner,MG,7.0,1750.0,Luxury
Audi A4 35 TDI Premium Plus,2019.0,3256000.0,17000.0,Diesel,Dealer,Automatic,First Owner,Audi,7.0,2125.0,Luxury
Renault Scala Diesel RxL,2015.0,370000.0,60000.0,Diesel,Dealer,Manual,First Owner,Renault,11.0,5000.0,Mid-Range
Chevrolet Beat Diesel LT,2013.0,210000.0,80000.0,Diesel,Individual,Manual,Second Owner,Chevrolet,13.0,5714.285714285715,Budget
Skoda Laura Ambiente 1.9 PD,2007.0,175000.0,80000.0,Diesel,Individual,Manual,Fourth & Above Owner,Skoda,19.0,4000.0,Budget
,2014.0,350000.0,60000.0,Diesel,Individual,Manual,Second Owner,,12.0,4615.384615384615,Mid-Range
Mahindra Xylo D4,2010.0,320000.0,70000.0,Diesel,Individual,Manual,Third Owner,Mahindra,16.0,4117.64705882353,Mid-Range
Maruti Swift Ldi BSIV,2010.0,280000.0,149500.0,Diesel,Individual,Manual,Third Owner,Maruti,16.0,8794.117647058823,Mid-Range
Renault Duster 85PS Diesel RxL Optional,2013.0,500000.0,190000.0,Diesel,Individual,Manual,Second Owner,Renault,13.0,13571.42857142857,Luxury
Ford Fiesta Diesel Style,2013.0,380000.0,83000.0,Diesel,Individual,Manual,First Owner,Ford,13.0,5928.571428571428,Mid-Range
Maruti 800 AC BSIII,2005.0,120000.0,20000.0,Petrol,Individual,Manual,Second Owner,Maruti,21.0,909.0909090909091,Budget
Maruti Eeco 5 Seater AC BSIV,2018.0,395000.0,20000.0,Petrol,Individual,Manual,First Owner,Maruti,8.0,2222.222222222222,Mid-Range
Skoda Laura 1.9 TDI MT Ambiente,2010.0,360000.0,160000.0,Diesel,Individual,Manual,First Owner,Skoda,16.0,9411.764705882353,Mid-Range
Nissan Terrano XL Plus 85 PS,2015.0,451000.0,100000.0,Petrol,Individual,Manual,First Owner,Nissan,11.0,8333.333333333334,Mid-Range
Chevrolet Spark 1.0 LS,2010.0,175000.0,45000.0,Petrol,Individual,Manual,Second Owner,Chevrolet,16.0,2647.0588235294117,Budget
Chevrolet Spark 1.0 LS,2009.0,170000.0,44800.0,Petrol,Individual,Manual,Second Owner,Chevrolet,17.0,2488.8888888888887,Budget
